day,R0,Policy,VacUptake,Kids,IncurRate,TracePower,days_in_month,stage,stage_prop
Nov (2022),6.5,ME_TS_LS,0.7,No,5.0,ass100_90at5_iso,30,2,26.67
Nov (2022),6.5,ME_TS_LS,0.7,No,1.0,ass50_70at5,30,2,30.0
Nov (2022),6.5,ME_TS_LS,0.7,No,5.0,ass100_90at5_iso,30,3,20.0
Nov (2022),6.5,ME_TS_LS,0.7,No,0.2,ass200_90at5,30,1b,60.0
Nov (2022),6.5,ME_TS_LS,0.7,No,0.2,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,1.0,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,1.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,1.0,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,1.0,ass50_70at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,5.0,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,5.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.7,No,0.2,ass200_90at5,30,1,40.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,5.0,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,25.0,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,25.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,25.0,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,25.0,ass50_70at5,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.7,No,0.2,ass100_90at5,30,1,46.67
Nov (2022),6.5,ME_TS_LS,0.7,No,0.2,ass100_90at5,30,1b,53.33
Nov (2022),6.5,ME_TS_BS,0.95,Yes,5.0,ass50_70at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,0.2,ass50_70at5,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.7,No,5.0,ass200_90at5,30,2,6.67
Nov (2022),6.5,ME_TS_LS,0.7,No,5.0,ass50_70at5,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,5.0,ass100_90at5_iso,30,1,56.67
Nov (2022),6.5,ME_TS_LS,0.7,Yes,5.0,ass100_90at5_iso,30,1b,43.33
Nov (2022),6.5,ME_TS_LS,0.7,Yes,5.0,ass200_90at5,30,1b,3.33
Nov (2022),6.5,ME_TS_LS,0.7,Yes,5.0,ass200_90at5,30,2,30.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,5.0,ass200_90at5,30,3,66.67
Nov (2022),6.5,ME_TS_LS,0.7,Yes,5.0,ass50_70at5,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,5.0,ass100_90at5,30,2,43.33
Nov (2022),6.5,ME_TS_LS,0.7,Yes,25.0,ass100_90at5,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,25.0,ass200_90at5,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,25.0,ass50_70at5,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.8,No,0.2,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.8,No,0.2,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.8,No,0.2,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.8,No,0.2,ass50_70at5,30,1b,66.67
Nov (2022),6.5,ME_TS_LS,0.7,Yes,25.0,ass100_90at5_iso,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.7,No,5.0,ass200_90at5,30,3,93.33
Nov (2022),6.5,ME_TS_LS,0.7,Yes,5.0,ass100_90at5,30,1b,56.67
Nov (2022),6.5,ME_TS_LS,0.7,Yes,1.0,ass200_90at5,30,1b,96.67
Nov (2022),6.5,ME_TS_LS,0.7,No,25.0,ass100_90at5,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.7,No,25.0,ass100_90at5_iso,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.7,No,25.0,ass200_90at5,30,3,100.0
Nov (2022),6.5,ME_TS_LS,0.7,No,25.0,ass50_70at5,30,3,76.67
Nov (2022),6.5,ME_TS_LS,0.7,No,25.0,ass50_70at5,30,4,23.33
Nov (2022),6.5,ME_TS_LS,0.7,Yes,0.2,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,1.0,ass50_70at5,30,1b,100.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,0.2,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,0.2,ass50_70at5,30,1b,73.33
Nov (2022),6.5,ME_TS_LS,0.7,Yes,0.2,ass50_70at5,30,2,26.67
Nov (2022),6.5,ME_TS_LS,0.7,Yes,1.0,ass100_90at5,30,1b,46.67
Nov (2022),6.5,ME_TS_LS,0.7,Yes,1.0,ass100_90at5,30,2,53.33
Nov (2022),6.5,ME_TS_LS,0.7,Yes,1.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_LS,0.7,Yes,1.0,ass200_90at5,30,1,3.33
Nov (2022),6.5,ME_TS_LS,0.7,Yes,0.2,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_ME_TS,0.95,No,1.0,ass200_90at5,30,1b,43.33
Nov (2022),6.5,ME_TS_BS,0.95,Yes,0.2,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,Yes,0.2,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass200_90at5,30,2,26.67
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass50_70at5,30,1b,36.67
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass50_70at5,30,2,46.67
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass50_70at5,30,3,16.67
Nov (2022),6.5,ME_TS_BS,0.9,Yes,0.2,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,0.2,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass200_90at5,30,1b,40.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,0.2,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,1.0,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,1.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,1.0,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,1.0,ass50_70at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,5.0,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,5.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,0.2,ass50_70at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,5.0,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass200_90at5,30,1,33.33
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass100_90at5_iso,30,1,90.0
Nov (2022),6.5,ME_TS_BS,0.9,No,1.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,No,1.0,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,No,1.0,ass50_70at5,30,2,100.0
Nov (2022),6.5,ME_TS_BS,0.9,No,5.0,ass100_90at5,30,1,50.0
Nov (2022),6.5,ME_TS_BS,0.9,No,5.0,ass100_90at5,30,1b,6.67
Nov (2022),6.5,ME_TS_BS,0.9,No,5.0,ass100_90at5,30,2,43.33
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass100_90at5_iso,30,1b,10.0
Nov (2022),6.5,ME_TS_BS,0.9,No,5.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,No,5.0,ass200_90at5,30,1b,63.33
Nov (2022),6.5,ME_TS_BS,0.9,No,5.0,ass50_70at5,30,1,30.0
Nov (2022),6.5,ME_TS_BS,0.9,No,5.0,ass50_70at5,30,2,70.0
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass100_90at5,30,1,6.67
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass100_90at5,30,1b,43.33
Nov (2022),6.5,ME_TS_BS,0.9,No,25.0,ass100_90at5,30,2,50.0
Nov (2022),6.5,ME_TS_BS,0.9,No,5.0,ass200_90at5,30,1,36.67
Nov (2022),6.5,ME_TS_BS,0.95,Yes,0.2,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,5.0,ass50_70at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,25.0,ass100_90at5,30,1b,46.67
Nov (2022),6.5,ME_TS_BS,0.95,No,5.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,5.0,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,5.0,ass50_70at5,30,1,30.0
Nov (2022),6.5,ME_TS_BS,0.95,No,5.0,ass50_70at5,30,1b,43.33
Nov (2022),6.5,ME_TS_BS,0.95,No,5.0,ass50_70at5,30,2,26.67
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass100_90at5,30,1,6.67
Nov (2022),6.5,ME_TS_BS,0.95,No,5.0,ass100_90at5,30,2,13.33
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass100_90at5,30,1b,36.67
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass200_90at5,30,1,3.33
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass200_90at5,30,1b,30.0
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass200_90at5,30,2,66.67
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass50_70at5,30,1b,43.33
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass50_70at5,30,2,56.67
Nov (2022),6.5,ME_TS_BS,0.95,No,25.0,ass100_90at5,30,2,56.67
Nov (2022),6.5,ME_TS_BS,0.9,Yes,25.0,ass100_90at5,30,1,53.33
Nov (2022),6.5,ME_TS_BS,0.95,No,5.0,ass100_90at5,30,1b,20.0
Nov (2022),6.5,ME_TS_BS,0.95,No,1.0,ass50_70at5,30,2,13.33
Nov (2022),6.5,ME_TS_BS,0.9,Yes,25.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,25.0,ass200_90at5,30,1,66.67
Nov (2022),6.5,ME_TS_BS,0.9,Yes,25.0,ass200_90at5,30,1b,33.33
Nov (2022),6.5,ME_TS_BS,0.9,Yes,25.0,ass50_70at5,30,1,20.0
Nov (2022),6.5,ME_TS_BS,0.9,Yes,25.0,ass50_70at5,30,1b,33.33
Nov (2022),6.5,ME_TS_BS,0.9,Yes,25.0,ass50_70at5,30,2,46.67
Nov (2022),6.5,ME_TS_BS,0.95,No,5.0,ass100_90at5,30,1,66.67
Nov (2022),6.5,ME_TS_BS,0.95,No,0.2,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,0.2,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,0.2,ass50_70at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,1.0,ass100_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,1.0,ass100_90at5_iso,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,1.0,ass200_90at5,30,1,100.0
Nov (2022),6.5,ME_TS_BS,0.95,No,1.0,ass50_70at5,30,1b,86.67
Nov (2022),6.5,ME_TS_BS,0.95,No,0.2,ass100_90at5_iso,30,1,100.0
Nov (2022),8.0,ME_ME_TS,0.95,Yes,0.2,ass200_90at5,30,1,100.0
Nov (2022),8.0,ME_TS_LS,0.7,No,5.0,ass200_90at5,30,3,96.67
Nov (2022),8.0,ME_TS_BS,0.95,Yes,1.0,ass100_90at5_iso,30,1,100.0
Nov (2022),8.0,ME_TS_LS,0.8,No,1.0,ass100_90at5,30,1b,40.0
Nov (2022),8.0,ME_TS_LS,0.8,No,0.2,ass50_70at5,30,3,6.67
Nov (2022),8.0,ME_TS_LS,0.8,No,0.2,ass50_70at5,30,2,93.33
Nov (2022),8.0,ME_TS_LS,0.8,No,0.2,ass200_90at5,30,2,3.33
Nov (2022),8.0,ME_TS_LS,0.8,No,0.2,ass200_90at5,30,1b,96.67
Nov (2022),8.0,ME_TS_LS,0.8,No,0.2,ass100_90at5_iso,30,1b,20.0
Nov (2022),8.0,ME_TS_LS,0.8,No,0.2,ass100_90at5_iso,30,1,80.0
Nov (2022),8.0,ME_TS_LS,0.8,No,0.2,ass100_90at5,30,3,13.33
Nov (2022),8.0,ME_TS_LS,0.8,No,0.2,ass100_90at5,30,2,86.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,25.0,ass50_70at5,30,4,76.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,25.0,ass50_70at5,30,3,23.33
Nov (2022),8.0,ME_TS_LS,0.8,No,1.0,ass100_90at5,30,2,60.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,25.0,ass200_90at5,30,4,80.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,25.0,ass100_90at5_iso,30,3,100.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,25.0,ass100_90at5,30,4,56.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,25.0,ass100_90at5,30,3,43.33
Nov (2022),8.0,ME_TS_LS,0.7,Yes,5.0,ass50_70at5,30,3,100.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,5.0,ass200_90at5,30,4,3.33
Nov (2022),8.0,ME_TS_LS,0.7,Yes,5.0,ass200_90at5,30,3,96.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,5.0,ass100_90at5_iso,30,3,56.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,5.0,ass100_90at5_iso,30,2,36.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,5.0,ass100_90at5_iso,30,1b,6.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,5.0,ass100_90at5,30,4,33.33
Nov (2022),8.0,ME_TS_LS,0.7,Yes,5.0,ass100_90at5,30,3,66.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,25.0,ass200_90at5,30,3,20.0
Nov (2022),8.0,ME_TS_LS,0.8,No,1.0,ass100_90at5_iso,30,1,6.67
Nov (2022),8.0,ME_TS_LS,0.8,No,1.0,ass100_90at5_iso,30,1b,93.33
Nov (2022),8.0,ME_TS_LS,0.8,No,1.0,ass200_90at5,30,1b,86.67
Nov (2022),8.0,ME_TS_LS,0.8,Yes,0.2,ass50_70at5,30,1b,90.0
Nov (2022),8.0,ME_TS_LS,0.8,Yes,0.2,ass200_90at5,30,1b,30.0
Nov (2022),8.0,ME_TS_LS,0.8,Yes,0.2,ass200_90at5,30,1,70.0
Nov (2022),8.0,ME_TS_LS,0.8,Yes,0.2,ass100_90at5_iso,30,1,100.0
Nov (2022),8.0,ME_TS_LS,0.8,Yes,0.2,ass100_90at5,30,2,3.33
Nov (2022),8.0,ME_TS_LS,0.8,Yes,0.2,ass100_90at5,30,1b,83.33
Nov (2022),8.0,ME_TS_LS,0.8,Yes,0.2,ass100_90at5,30,1,13.33
Nov (2022),8.0,ME_TS_LS,0.8,No,25.0,ass50_70at5,30,4,66.67
Nov (2022),8.0,ME_TS_LS,0.8,No,25.0,ass50_70at5,30,3,33.33
Nov (2022),8.0,ME_TS_LS,0.8,No,25.0,ass200_90at5,30,4,60.0
Nov (2022),8.0,ME_TS_LS,0.8,No,25.0,ass200_90at5,30,3,40.0
Nov (2022),8.0,ME_TS_LS,0.8,No,25.0,ass100_90at5_iso,30,4,3.33
Nov (2022),8.0,ME_TS_LS,0.8,No,25.0,ass100_90at5_iso,30,3,96.67
Nov (2022),8.0,ME_TS_LS,0.8,No,25.0,ass100_90at5,30,4,30.0
Nov (2022),8.0,ME_TS_LS,0.8,No,25.0,ass100_90at5,30,3,70.0
Nov (2022),8.0,ME_TS_LS,0.8,No,5.0,ass50_70at5,30,4,36.67
Nov (2022),8.0,ME_TS_LS,0.8,No,5.0,ass50_70at5,30,3,63.33
Nov (2022),8.0,ME_TS_LS,0.8,No,5.0,ass200_90at5,30,3,100.0
Nov (2022),8.0,ME_TS_LS,0.8,No,5.0,ass100_90at5_iso,30,3,90.0
Nov (2022),8.0,ME_TS_LS,0.8,No,5.0,ass100_90at5_iso,30,2,10.0
Nov (2022),8.0,ME_TS_LS,0.8,No,5.0,ass100_90at5,30,4,30.0
Nov (2022),8.0,ME_TS_LS,0.8,No,5.0,ass100_90at5,30,3,70.0
Nov (2022),8.0,ME_TS_LS,0.8,No,1.0,ass50_70at5,30,3,63.33
Nov (2022),8.0,ME_TS_LS,0.8,No,1.0,ass50_70at5,30,2,36.67
Nov (2022),8.0,ME_TS_LS,0.8,No,1.0,ass200_90at5,30,2,13.33
Nov (2022),8.0,ME_TS_LS,0.7,Yes,1.0,ass50_70at5,30,3,80.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,1.0,ass50_70at5,30,2,20.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,1.0,ass200_90at5,30,2,63.33
Nov (2022),8.0,ME_TS_LS,0.7,Yes,1.0,ass200_90at5,30,1b,36.67
Nov (2022),8.0,ME_TS_LS,0.7,No,0.2,ass50_70at5,30,3,83.33
Nov (2022),8.0,ME_TS_LS,0.7,No,0.2,ass50_70at5,30,2,16.67
Nov (2022),8.0,ME_TS_LS,0.7,No,0.2,ass200_90at5,30,2,76.67
Nov (2022),8.0,ME_TS_LS,0.7,No,0.2,ass200_90at5,30,1b,23.33
Nov (2022),8.0,ME_TS_LS,0.7,No,0.2,ass100_90at5_iso,30,2,93.33
Nov (2022),8.0,ME_TS_LS,0.7,No,0.2,ass100_90at5_iso,30,1b,6.67
Nov (2022),8.0,ME_TS_LS,0.7,No,0.2,ass100_90at5,30,2,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass50_70at5,30,3,66.67
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass50_70at5,30,2,30.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass50_70at5,30,1b,3.33
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass200_90at5,30,2,46.67
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass200_90at5,30,1b,26.67
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass200_90at5,30,1,26.67
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass100_90at5_iso,30,1,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass100_90at5,30,2,56.67
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass100_90at5,30,1b,23.33
Nov (2022),8.0,ME_TS_BS,0.95,Yes,25.0,ass100_90at5,30,1,20.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,5.0,ass50_70at5,30,1,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,5.0,ass200_90at5,30,1,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,5.0,ass100_90at5_iso,30,1,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,5.0,ass100_90at5,30,1,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,1.0,ass50_70at5,30,1,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,1.0,ass200_90at5,30,1,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,1.0,ass100_90at5,30,1,100.0
Nov (2022),8.0,ME_TS_BS,0.95,Yes,0.2,ass50_70at5,30,1b,6.67
Nov (2022),8.0,ME_TS_LS,0.7,No,1.0,ass100_90at5,30,2,70.0
Nov (2022),8.0,ME_TS_LS,0.8,Yes,0.2,ass50_70at5,30,2,10.0
Nov (2022),8.0,ME_TS_LS,0.7,No,1.0,ass100_90at5,30,3,30.0
Nov (2022),8.0,ME_TS_LS,0.7,No,1.0,ass200_90at5,30,1b,26.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,1.0,ass100_90at5_iso,30,1b,100.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,1.0,ass100_90at5,30,2,40.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,1.0,ass100_90at5,30,1b,60.0
Nov (2022),8.0,ME_TS_LS,0.7,Yes,0.2,ass50_70at5,30,3,23.33
Nov (2022),8.0,ME_TS_LS,0.7,Yes,0.2,ass50_70at5,30,2,76.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,0.2,ass200_90at5,30,2,63.33
Nov (2022),8.0,ME_TS_LS,0.7,Yes,0.2,ass200_90at5,30,1b,36.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,0.2,ass100_90at5_iso,30,1b,96.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,0.2,ass100_90at5_iso,30,1,3.33
Nov (2022),8.0,ME_TS_LS,0.7,Yes,0.2,ass100_90at5,30,3,36.67
Nov (2022),8.0,ME_TS_LS,0.7,Yes,0.2,ass100_90at5,30,2,63.33
Nov (2022),8.0,ME_TS_LS,0.7,No,25.0,ass50_70at5,30,4,100.0
Nov (2022),8.0,ME_TS_LS,0.7,No,25.0,ass200_90at5,30,4,100.0
Nov (2022),8.0,ME_TS_LS,0.7,No,25.0,ass100_90at5_iso,30,4,63.33
Nov (2022),8.0,ME_TS_LS,0.7,No,25.0,ass100_90at5_iso,30,3,36.67
Nov (2022),8.0,ME_TS_LS,0.7,No,25.0,ass100_90at5,30,4,100.0
Nov (2022),8.0,ME_TS_LS,0.7,No,5.0,ass50_70at5,30,4,46.67
Nov (2022),8.0,ME_TS_LS,0.7,No,5.0,ass50_70at5,30,3,53.33
Nov (2022),8.0,ME_TS_LS,0.7,No,5.0,ass200_90at5,30,4,3.33
Nov (2022),8.0,ME_ME_TS,0.95,Yes,0.2,ass100_90at5,30,1,100.0
Nov (2022),8.0,ME_TS_LS,0.7,No,5.0,ass100_90at5_iso,30,3,100.0
Nov (2022),8.0,ME_TS_LS,0.7,No,5.0,ass100_90at5,30,3,100.0
Nov (2022),8.0,ME_TS_LS,0.7,No,1.0,ass50_70at5,30,4,43.33
Nov (2022),8.0,ME_TS_LS,0.7,No,1.0,ass50_70at5,30,3,56.67
Nov (2022),8.0,ME_TS_LS,0.7,No,1.0,ass200_90at5,30,2,73.33
Nov (2022),8.0,ME_TS_LS,0.7,No,1.0,ass100_90at5_iso,30,2,100.0
Nov (2022),8.0,ME_TS_LS,0.8,Yes,1.0,ass100_90at5,30,1,46.67
Nov (2022),8.0,ME_TS_LS,0.8,Yes,1.0,ass100_90at5,30,1b,53.33
Nov (2022),8.0,ME_TS_LS,0.8,Yes,1.0,ass100_90at5_iso,30,1,96.67
Nov (2022),8.0,ME_TS_LS,0.95,No,5.0,ass100_90at5_iso,30,2,66.67
Nov (2022),8.0,ME_TS_LS,0.95,No,5.0,ass100_90at5_iso,30,1b,33.33
Nov (2022),8.0,ME_TS_LS,0.95,No,5.0,ass100_90at5,30,3,96.67
Nov (2022),8.0,ME_TS_LS,0.95,No,5.0,ass100_90at5,30,2,3.33
Nov (2022),8.0,ME_TS_LS,0.95,No,1.0,ass50_70at5,30,3,36.67
Nov (2022),8.0,ME_TS_LS,0.95,No,1.0,ass50_70at5,30,2,16.67
Nov (2022),8.0,ME_TS_LS,0.95,No,1.0,ass50_70at5,30,1b,46.67
